account_id,total_amount,total_balance,transaction_count,Trans Withdrawal_x,Trans_Credit,Trans_Debit,Collection From Other Bank,Credit Card Withdrawal,Credit in Cash,Interest,Remittance From Other Bank,Trans Withdrawal_y,Household Payment,Insurance Payment,Interest Credit,Loan Payment,Old age Pension Payment,Payment of Statement,Sanction Negative Bal.,Standard Payment
2576,8387390.0,35652898.6,794,44,330,420,0,0,202,128,124,340,124,0,128,0,0,124,0,418
2577,472754.4,4727831.2,197,0,79,118,41,0,1,37,37,81,37,0,37,0,41,36,0,46
2578,535621.2,4454567.6,286,0,126,160,66,0,2,58,56,104,56,0,58,0,66,56,0,50
2579,153045.5,1874890.7,70,0,34,36,0,0,20,14,10,26,10,0,14,0,0,9,0,37
2580,2052642.0,26638069.4,498,0,184,314,0,0,108,76,126,188,68,0,76,58,0,66,0,230
2581,2935312.5,20440918.8,415,0,143,272,0,46,73,70,65,161,65,0,70,0,0,65,0,215
2582,2918866.5,22080527.2,422,0,127,295,0,34,65,62,115,146,58,0,62,0,0,57,0,188
2583,294109.8,10831116.4,230,0,184,46,0,0,92,92,0,46,0,0,92,0,0,0,0,138
2584,536130.6,6816905.6,394,0,133,261,66,0,1,66,122,139,61,0,66,0,66,61,0,79
2585,2301639.2,9572385.2,338,0,141,197,0,0,73,68,0,197,0,0,68,0,0,63,5,202
2586,2989656.4,13683579.0,226,18,108,100,0,0,68,40,0,118,0,0,40,0,0,30,0,156
2587,328831.9,1339863.0,78,0,36,42,0,0,19,17,0,42,0,0,17,0,0,12,0,49
2588,2305092.9,15300069.6,354,0,126,228,0,2,65,61,57,169,57,0,61,0,0,56,0,180
2589,267359.3,1947572.6,134,0,51,83,25,0,1,25,41,42,20,0,25,0,25,20,0,23
2590,143100.8,2332994.2,158,0,51,107,25,0,1,25,63,44,0,0,25,0,0,20,0,113
2591,346981.6,3409827.4,163,0,65,98,32,0,1,32,27,71,27,0,32,0,32,27,0,45
2592,1696143.4,19923271.3,374,0,142,232,0,0,78,64,60,172,60,0,64,0,0,59,0,191
2593,1227572.6,5634518.4,174,0,62,112,0,0,32,30,26,86,26,0,30,0,0,25,0,93
2594,1454383.8,5976986.9,120,10,54,56,0,0,34,20,20,46,10,0,20,0,0,10,0,70
2595,187739.8,1676635.4,67,0,30,37,16,0,1,13,11,26,11,0,13,0,16,11,0,16
2596,338754.0,5477985.3,246,0,105,141,52,0,1,52,47,94,47,0,52,0,0,47,0,100
2597,895985.8,4915322.8,130,0,43,87,0,0,22,21,34,53,17,0,21,0,0,16,0,59
2598,2734425.7,11445022.3,207,18,92,97,0,2,59,33,0,113,0,0,33,0,0,30,2,142
2599,2817664.4,12236558.1,293,6,141,146,0,0,83,58,0,152,50,0,58,0,0,54,0,131
2600,4070520.2,19323317.1,263,12,117,134,0,10,83,34,32,104,32,0,34,0,0,32,0,165
2601,119800.0,702000.0,48,0,28,20,0,0,28,0,0,20,0,0,0,0,0,0,0,48
2602,1538197.2,15439284.6,390,0,140,250,0,0,80,60,100,150,50,0,60,0,0,50,0,180
2603,299462.9,3187284.5,138,0,57,81,30,0,1,26,26,55,26,0,26,0,30,25,0,31
2604,350690.6,3253859.4,146,0,61,85,30,0,1,30,26,59,26,0,30,0,30,25,0,35
2605,524918.4,4341887.4,189,0,86,103,0,0,51,35,31,72,31,0,35,0,0,30,0,93
2606,914850.0,13491511.2,596,0,206,390,106,0,2,98,196,194,98,0,98,0,106,96,0,100
2607,362968.0,2783802.4,111,0,34,77,0,0,18,16,36,41,12,12,16,0,0,11,0,48
2608,781409.9,6080746.0,231,0,90,141,0,0,49,41,37,104,37,0,41,0,0,36,0,117
2609,9065414.6,34780784.2,694,48,294,352,0,0,162,132,0,400,0,0,132,0,0,126,0,436
2610,291391.6,2950857.0,113,0,46,67,24,0,1,21,20,47,20,0,21,0,24,19,0,29
2611,1109413.3,9496039.3,145,0,70,75,0,6,36,34,0,69,0,0,34,0,0,29,0,82
2612,964712.6,3918000.9,97,5,42,50,20,0,2,20,0,55,0,0,20,0,0,15,0,62
2613,1239217.4,15148437.4,714,0,254,460,126,0,2,126,236,224,118,0,126,0,126,116,0,110
2614,170509.3,1709075.9,124,0,57,67,28,0,1,28,23,44,23,0,28,0,0,23,0,50
2615,1161755.0,6997435.7,233,0,108,125,0,0,55,53,0,125,0,0,53,0,0,48,0,132
2616,2826146.8,12149898.6,376,0,131,245,0,0,67,64,60,185,60,0,64,0,0,59,0,193
2617,376041.0,6953481.3,338,0,123,215,63,0,1,59,116,99,58,0,59,0,0,58,0,105
2618,887785.7,7101962.2,351,0,136,215,69,0,1,66,64,151,64,0,66,0,69,64,0,88
2619,749798.5,4621834.0,154,0,64,90,0,0,33,31,26,64,26,0,31,0,0,26,0,71
2620,967221.0,9660828.4,370,0,162,208,0,0,97,65,60,148,60,0,65,0,0,60,0,185
2621,380627.0,2998138.7,183,0,85,98,0,0,47,38,33,65,33,0,38,0,0,33,0,79
2622,1724397.2,12199515.6,358,0,156,202,0,0,100,56,62,140,48,0,56,14,0,46,0,194
2623,879024.4,14163103.5,367,0,174,193,0,0,111,63,58,135,58,0,63,0,0,58,0,188
2624,1998625.6,10263061.0,199,17,75,107,33,1,9,33,29,94,29,0,33,0,0,28,0,109
2625,3202519.4,14216987.7,233,22,90,121,0,5,60,30,28,110,28,0,30,0,0,28,0,147
2627,959043.0,13047646.0,582,0,206,376,102,0,2,102,186,190,92,0,102,0,102,92,0,100
2628,4739570.6,18079694.7,364,37,157,170,0,0,98,59,0,207,0,0,59,0,0,57,1,247
2629,2152344.2,10405165.0,264,0,116,148,0,22,60,56,0,126,0,0,56,0,0,46,0,162
2630,1521018.5,5390199.4,181,0,74,107,0,0,38,36,0,107,0,0,36,0,0,31,0,114
2631,199374.8,3574936.2,150,0,63,87,33,0,1,29,29,58,29,0,29,0,0,28,0,64
2632,2196122.0,19531167.3,564,0,146,418,0,0,74,72,202,216,68,67,72,0,0,67,0,223
2633,4591076.8,17327263.2,232,10,114,108,0,0,80,34,0,118,0,0,34,0,0,30,0,168
2634,1073528.4,6002880.8,116,0,60,56,0,0,32,28,0,56,0,0,28,0,0,18,0,70
2635,2255155.4,11313359.3,183,16,72,95,35,5,2,35,0,106,0,0,35,0,0,30,0,118
2636,228208.7,1889375.3,105,0,47,58,25,0,1,21,20,38,20,0,21,0,25,20,0,19
2637,896583.2,4224325.3,126,0,49,77,0,1,25,24,19,57,19,0,24,0,0,19,0,64
2638,2355663.1,19123180.5,417,0,112,305,0,37,57,55,150,118,50,50,55,0,0,50,0,162
2639,3554145.3,14825772.2,405,0,138,267,0,0,70,68,63,204,63,0,68,0,0,63,0,211
2640,918361.0,8136365.7,150,0,65,85,0,7,38,27,23,55,23,0,27,0,0,22,0,78
2641,3098100.1,26246561.7,398,0,138,260,0,25,70,68,64,171,64,0,68,0,0,63,0,203
2642,1242363.1,8797663.1,325,0,90,235,0,0,47,43,114,121,38,37,43,0,0,38,1,129
2644,145632.1,1790677.7,88,0,35,53,17,0,1,17,25,28,13,0,17,0,17,12,0,17
2645,1735211.1,19006702.1,555,0,152,403,0,0,85,67,249,154,62,62,67,0,0,62,0,177
2646,1694930.2,7455849.1,129,8,49,72,0,0,33,16,30,50,10,10,16,0,0,10,0,73
2647,2058923.6,22090583.4,427,0,168,259,0,0,97,71,66,193,66,0,71,0,0,66,0,224
2648,721557.0,6456013.7,212,0,105,107,0,0,42,63,0,107,0,0,63,0,0,41,0,108
2649,1573937.6,24099528.6,546,0,157,389,0,0,93,64,238,151,60,59,64,0,0,59,0,185
2650,1193503.5,8540413.7,186,0,71,115,0,0,38,33,28,87,28,0,33,0,0,28,0,97
2651,10811351.8,39391161.8,832,64,280,488,138,20,4,138,128,404,128,0,138,0,0,128,0,438
2652,2577956.4,16088486.6,376,0,122,254,0,0,64,58,98,156,48,0,58,0,0,48,0,172
2653,1136952.8,7501412.1,148,0,49,99,0,13,25,24,39,47,19,0,24,0,0,19,0,66
2654,647468.5,5857044.8,272,0,104,168,53,0,1,50,49,119,49,0,50,0,53,48,0,72
2655,2380271.8,17515735.0,416,18,120,278,0,0,64,56,150,146,50,50,56,0,0,48,0,162
2656,390702.4,5294048.2,230,0,82,148,44,0,2,36,68,80,34,0,36,0,44,34,0,48
2657,208488.2,2739216.0,119,0,55,64,27,0,1,27,22,42,22,0,27,0,27,22,0,21
2658,141446.2,2236889.0,128,0,46,82,26,0,2,18,54,28,18,18,18,0,0,16,0,40
2659,526797.4,5909354.3,160,0,74,86,0,0,41,33,0,86,0,0,33,0,0,28,0,99
2660,5616257.0,18170963.1,387,19,162,206,0,0,106,56,0,225,48,0,56,0,0,50,4,229
2661,422330.8,2282129.7,116,0,50,66,0,0,28,22,17,49,17,0,22,0,0,17,0,60
2662,585977.4,5364077.5,257,0,107,150,55,0,1,51,50,100,50,0,51,0,55,50,0,51
2663,574419.2,5116152.1,235,0,92,143,47,0,1,44,42,101,42,0,44,0,47,42,0,60
2664,1905590.2,19143181.8,404,0,123,281,0,0,64,59,110,171,55,0,59,0,0,54,0,181
2665,996112.8,13345671.3,398,0,219,179,0,0,157,62,0,179,0,0,62,0,0,60,0,276
2666,798474.6,13862545.6,804,0,282,522,140,0,2,140,260,262,130,0,140,0,0,130,0,274
2667,779775.0,10425065.2,582,0,242,340,124,0,2,116,116,224,0,0,116,0,0,114,0,352
2668,606523.7,3752667.7,100,0,40,60,0,0,21,19,15,45,15,0,19,0,0,14,0,52
2670,3740009.4,18595665.5,432,0,143,289,0,11,72,71,134,144,67,0,71,0,0,66,0,161
2671,480000.1,9307443.2,345,0,162,183,63,0,36,63,59,124,59,0,63,0,0,58,0,165
2672,131629.4,1415364.2,101,0,40,61,21,0,1,18,33,28,16,0,18,0,0,16,0,34
2673,1613905.4,13671071.3,402,0,124,278,0,0,64,60,112,166,56,0,60,0,0,55,0,175
2674,551449.8,5765895.8,198,0,95,103,0,0,56,39,0,103,0,0,39,0,0,35,0,124
2675,657419.3,3690991.3,145,0,69,76,0,16,17,52,0,60,0,0,52,0,0,32,0,61
2676,2342295.9,19927011.1,547,0,149,398,0,0,78,71,199,199,66,66,71,0,0,66,0,211
2677,1188672.6,7223097.7,213,0,58,155,0,0,30,28,93,62,23,23,28,0,0,23,0,69
2678,1348322.0,4191771.6999999997,87,8,35,44,17,3,1,17,0,49,0,0,17,0,0,12,0,58
2679,201179.0,1522053.9,73,0,33,40,17,0,1,15,12,28,12,0,15,0,17,12,0,17
2680,1880020.0,8015958.7,249,29,114,106,46,0,22,46,0,135,0,0,46,0,0,41,1,161
2681,2371411.5,17321568.7,279,0,95,184,0,1,48,47,43,140,43,0,47,0,0,42,0,147
2684,225151.30000000002,2351870.0,79,0,42,37,0,0,26,16,0,37,0,0,16,0,0,12,0,51
2685,222340.8,2269349.0,108,0,53,55,26,0,1,26,22,33,22,0,26,0,26,21,0,13
2686,829631.2,6179230.6,348,0,146,202,72,0,2,72,64,138,64,0,72,0,72,62,0,78
2687,820098.8,7491354.2,336,0,133,203,66,0,1,66,62,141,62,0,66,0,66,61,0,81
2688,377095.1,3018294.5,204,0,89,115,46,0,1,42,42,73,42,0,42,0,46,41,0,33
2689,1006937.7,7880987.6,151,0,50,101,0,14,26,24,40,47,20,0,24,0,0,19,0,68
2690,260647.4,2794223.8,103,0,39,64,21,0,1,17,17,47,17,0,17,0,21,16,0,32
2691,106998.2,2493858.6,103,0,70,33,0,0,28,42,0,33,0,0,42,0,0,0,0,61
2692,397343.3,5241353.3,170,0,75,95,37,0,1,37,33,62,33,0,37,0,37,32,0,31
2693,810205.8,5405037.2,120,0,56,64,0,6,30,26,16,42,16,0,26,0,0,16,0,62
2694,5492080.2,45330405.8,946,0,316,630,0,0,176,140,156,474,132,0,140,24,0,130,0,520
2695,2799697.2,20928805.6,366,0,128,238,0,4,65,63,58,176,58,0,63,0,0,58,0,187
2696,198038.1,1768894.9,97,0,43,54,23,0,1,19,18,36,18,0,19,0,23,18,0,19
2697,1117400.3,18721928.1,503,0,169,334,0,0,103,66,185,149,62,61,66,0,0,61,0,191
2698,248473.2,1329096.5,37,0,22,15,0,5,7,15,0,10,0,0,15,0,0,0,0,22
2699,2293691.6,10007972.9,180,9,49,122,24,4,1,24,42,85,19,0,24,4,0,19,0,95
2700,4043410.1,19611028.8,505,23,124,358,61,0,2,61,228,153,57,57,61,0,0,56,0,160
2701,1474537.6,16032081.0,440,0,160,280,0,16,95,65,121,143,61,0,65,0,0,60,0,194
2702,3665217.4,16758489.4,420,0,144,276,0,14,74,70,122,140,62,0,70,0,0,60,0,168
2703,70436.2,794853.5,49,0,25,24,14,0,1,10,9,15,9,0,10,0,0,9,0,21
2705,2734057.8,14952604.4,440,21,180,239,66,0,48,66,97,163,61,0,66,36,0,61,0,216
2706,179200.0,1549600.0,62,0,40,22,0,0,40,0,0,22,0,0,0,0,0,0,0,62
2707,3522227.8,21568257.1,382,38,130,214,0,7,82,48,94,151,47,0,48,0,0,47,0,193
2708,1499635.3,7916709.9,157,0,69,88,0,5,36,33,0,83,0,0,33,0,0,28,0,96
2709,144536.5,2539218.6,157,0,49,108,26,0,1,22,65,43,22,21,22,0,0,21,0,49
2710,2522097.5,9628345.2,167,10,75,82,0,0,45,30,0,92,0,0,30,0,0,24,0,113
2711,2883303.2,15810555.0,396,0,135,261,0,0,68,67,63,198,63,0,67,0,0,62,0,204
2712,1816657.8,18993612.8,718,0,270,448,138,0,2,130,128,320,128,0,130,0,138,128,0,194
2713,1386989.0,18327531.2,562,0,230,332,114,0,2,114,106,226,106,0,114,0,114,104,0,124
2714,1015479.7,10211203.1,361,0,173,188,0,0,103,70,0,188,0,0,70,0,0,67,0,224
2715,158573.8,2833661.2,154,0,62,92,30,0,2,30,60,32,0,0,30,0,0,20,0,104
2716,3166303.6,14737420.6,450,0,150,300,0,34,78,72,128,138,64,0,72,0,0,62,0,188
2717,182027.2,2356827.4,134,0,55,79,29,0,1,25,25,54,25,0,25,0,0,24,0,60
2718,577666.3,5679343.4,224,0,119,105,0,0,72,47,0,105,0,0,47,0,0,42,0,135
2719,405323.0,3610566.2,178,0,71,107,35,0,1,35,30,77,30,0,35,0,35,30,0,48
2720,4147845.0,21269967.4,334,14,126,194,0,0,88,38,84,124,34,0,38,16,0,32,0,180
2721,938951.0,5683513.6,176,0,54,122,0,0,28,26,72,50,18,18,26,0,0,16,0,62
2722,172260.2,1750411.2,71,0,32,39,17,0,1,14,13,26,13,0,14,0,17,12,0,15
2723,905804.3,6721011.3,253,0,105,148,0,0,59,46,41,107,41,0,46,0,0,41,0,125
2724,920661.4,6757340.7,149,0,58,91,0,0,30,28,24,67,24,0,28,0,0,23,0,74
2725,879542.9,8151339.4,160,0,45,115,0,7,24,21,52,56,17,16,21,2,0,16,0,71
2726,2131451.3,15861814.5,256,0,90,166,0,8,46,44,40,118,40,0,44,0,0,39,0,133
2727,1179455.9,6263451.0,184,0,79,105,0,0,41,38,0,105,0,0,38,0,0,33,0,113
2728,1053220.3,5300372.4,107,2,42,63,0,0,24,18,19,46,13,0,18,6,0,13,0,57
2729,1353953.0,13096170.7,271,0,109,162,0,0,62,47,42,120,42,0,47,0,0,42,0,140
2730,202135.0,2931976.3,153,0,65,88,32,0,1,32,28,60,28,0,32,0,0,27,0,66
2731,1889888.3,10550800.8,215,0,79,136,0,1,40,39,35,100,35,0,39,0,0,34,0,107
2732,5059817.9,22445782.3,387,28,166,193,0,0,102,64,0,221,0,0,64,0,0,62,0,261
2733,398304.7,9630874.7,344,0,117,227,60,0,1,56,111,116,56,0,56,0,0,55,0,122
2734,450033.7,4408427.3,165,0,59,106,0,0,35,24,59,47,19,20,24,0,0,19,0,63
2736,2704178.8,15149745.0,680,0,278,402,0,0,146,132,124,278,124,0,132,0,0,122,0,302
2737,1204906.2,9510282.9,170,0,62,108,0,0,32,30,26,82,26,0,30,0,0,25,0,89
2738,1907049.3,12689769.4,408,0,132,276,0,0,71,61,114,162,57,0,61,0,0,56,0,177
2739,915762.0,8286995.6,352,0,128,224,0,0,67,61,114,110,57,0,61,0,0,56,0,121
2740,2693556.6,10008600.9,265,0,114,151,0,0,58,56,0,151,0,0,56,0,0,51,0,158
2741,6806057.0,33877099.8,630,64,278,288,0,4,146,132,0,348,0,0,132,0,0,120,0,378
2742,1698410.3,14292513.3,337,0,104,233,0,16,54,50,92,125,46,0,50,0,0,45,0,150
2743,832976.5,4096085.3,128,0,39,89,0,0,20,19,43,46,15,14,19,0,0,14,0,52
2744,677605.7,2284848.6,82,3,42,37,20,0,2,20,16,24,16,0,20,0,0,15,0,31
2745,606488.3,4619353.3,104,0,33,71,0,0,18,15,41,30,10,10,15,0,0,10,0,38
2746,694266.6,8089231.6,288,0,108,180,56,0,2,50,48,132,48,0,50,0,56,46,0,88
2747,1324049.0,11468123.4,492,0,222,270,0,0,118,104,96,174,96,0,104,0,0,94,0,198
2749,9364314.6,42188784.2,728,46,346,336,0,0,234,112,106,276,106,0,112,0,0,106,0,404
2750,693780.2,9985998.5,295,0,110,185,0,0,66,44,80,105,40,0,44,0,0,39,0,132
2751,686147.4,11024990.4,289,0,107,182,0,0,63,44,80,102,40,0,44,0,0,39,0,126
2752,553583.5,6963603.0,175,0,94,81,0,0,62,32,0,81,0,0,32,0,0,28,0,115
2753,3220772.6,13946702.8,426,10,140,276,68,0,4,68,90,196,60,0,68,30,0,58,0,210
2754,3122189.8000000003,9689960.3,239,7,71,161,35,0,1,35,80,88,30,0,35,20,0,30,0,94
2755,522970.6,6187464.0,268,0,91,177,47,0,1,43,86,91,43,0,43,0,47,42,0,50
2756,618685.1,1946527.4,66,0,30,36,0,0,16,14,9,27,9,0,14,0,0,9,0,34
2757,357868.8,4620352.6,280,0,118,162,62,0,2,54,54,108,0,0,54,0,0,52,0,174
2758,1280713.2,14602714.0,397,0,179,218,0,0,112,67,62,156,62,0,67,0,0,62,0,206
2759,1699724.2,6859172.0,144,9,65,70,0,0,39,26,17,62,17,0,26,0,0,18,0,83
2760,694488.5,4992695.2,130,0,49,81,0,2,28,21,33,46,17,0,21,0,0,16,0,60
2761,910896.3,3103876.6,121,0,49,72,0,0,25,24,19,53,19,0,24,0,0,19,0,59
2762,7399357.6,38651987.2,634,23,218,393,0,0,148,70,160,256,68,0,70,24,0,67,0,337
2763,6273891.4,25104113.6,462,27,184,251,0,0,114,70,64,214,64,0,70,0,0,65,0,263
2764,945049.7,9315142.0,180,0,59,121,0,1,31,28,48,72,24,0,28,0,0,23,0,81
2765,276904.2,1281760.0,64,0,32,32,0,0,17,15,11,21,11,0,15,0,0,10,0,28
2766,293909.9,4408611.3,110,0,59,51,0,3,37,22,17,31,17,0,22,0,0,17,0,54
2767,2680619.8,19710663.4,456,0,142,314,0,0,76,66,170,144,56,56,66,0,0,56,0,164
2768,560548.9,9989460.5,326,0,148,178,60,0,28,60,55,123,55,0,60,0,0,55,0,156
2770,579575.2,13918030.4,461,0,151,310,60,0,31,60,168,142,56,56,60,0,0,55,0,178
2771,5420057.2,27443847.2,752,0,260,492,0,0,132,128,120,372,120,0,128,0,0,118,0,386
2772,880807.6,7093793.2,185,0,82,103,0,0,48,34,29,74,29,0,34,0,0,29,0,93
2773,1061901.6,9017483.3,241,0,62,179,0,0,32,30,100,79,25,25,30,0,0,25,0,86
2774,444116.6,3516215.8,171,0,78,93,0,0,43,35,31,62,31,0,35,0,0,30,0,75
2775,1661116.4,6270306.8,118,6,54,58,24,0,6,24,16,48,16,0,24,0,0,14,0,64
2776,278672.0,2265698.4,134,0,58,76,32,0,2,24,22,54,22,0,24,0,32,22,0,34
2777,61600.0,510700.0,23,0,14,9,0,0,14,0,0,9,0,0,0,0,0,0,0,23
2778,1687956.4,8935223.8,360,0,122,238,0,0,62,60,112,126,56,0,60,0,0,55,0,133
2779,2441489.6,29883386.1,531,0,135,396,0,12,69,66,244,140,61,61,66,0,0,61,0,160
2780,1068295.0,7025011.5,163,0,74,89,0,7,38,36,0,82,0,0,36,0,0,31,0,96
2781,690827.9,12056838.1,269,0,154,115,0,0,112,42,0,115,0,0,42,0,0,40,0,187
2782,1233235.1,5370710.8,110,7,47,56,22,0,3,22,0,63,0,0,22,0,0,17,0,71
2783,540758.5,8655815.3,215,0,137,78,0,6,100,37,0,72,0,0,37,0,0,35,0,143
2784,155860.9,1620106.7,55,0,25,30,14,0,1,10,9,21,9,0,10,0,14,9,0,13
2787,540927.5,2392770.2,61,0,27,34,0,0,14,13,9,25,9,0,13,0,0,8,0,31
2788,3082969.2,16182803.4,538,0,208,330,0,0,106,102,92,238,92,0,102,0,0,92,0,252
2789,1645050.9,21407071.7,447,0,129,318,0,0,69,60,168,150,56,56,60,0,0,55,0,164
2790,1816999.7,18597159.6,293,0,116,177,0,0,66,50,46,131,46,0,50,0,0,45,0,152
2791,227730.6,1560212.2,90,0,44,46,24,0,2,18,14,32,14,0,18,0,24,14,0,20
2792,250103.5,4863195.8,157,0,71,86,28,0,15,28,24,62,24,0,28,0,0,23,0,82
2793,830622.0,11638193.0,584,0,242,342,124,0,2,116,116,226,116,0,116,0,0,114,0,238
2794,766018.9,2322574.9,132,0,56,76,0,0,31,25,0,76,0,0,25,0,0,22,8,77
2795,2329341.6,15093492.8,402,0,120,282,0,0,64,56,138,144,46,46,56,0,0,46,0,162
2796,2279815.6,11308302.8,154,4,54,96,26,10,2,26,34,56,16,0,26,0,0,16,0,78
2797,863643.0,2821412.0,100,0,47,53,0,0,25,22,0,53,0,0,22,0,0,17,0,61
2798,2256162.8,10671909.3,305,18,112,175,52,0,8,52,48,145,48,0,52,0,0,47,0,158
2799,9007778.8,44147511.2,864,44,284,536,0,0,172,112,284,296,96,96,112,0,0,106,0,362
2800,824339.7,4897026.8,110,0,42,68,0,3,22,20,16,49,16,0,20,0,0,15,0,59
2801,283950.1,4006849.1,118,0,51,67,27,0,1,23,22,45,22,0,23,0,27,22,0,24
2802,575133.1,9516216.0,365,0,156,209,63,0,30,63,58,151,58,0,63,0,0,58,0,186
2803,2809480.0,12909361.3,214,16,97,101,0,6,60,37,0,111,0,0,37,0,0,34,0,143
2804,491948.2,6231142.3,160,0,75,85,0,0,41,34,0,85,0,0,34,0,0,29,0,97
2805,177043.7,2393443.5,144,0,59,85,31,0,1,27,27,58,27,0,27,0,0,26,0,64
2806,361936.4,2949362.2,92,0,41,51,0,0,23,18,14,37,14,0,18,0,0,13,0,47
2807,871006.8,4065441.0,109,6,47,56,0,0,20,27,0,62,0,0,27,0,0,22,0,60
2808,550840.4,6923063.6,140,0,78,62,0,0,31,47,0,62,0,0,47,0,0,21,0,72
2809,1558385.4,9908625.2,310,0,100,210,0,0,51,49,89,121,45,0,49,0,0,44,0,128
2810,1142231.1,9680103.2,368,0,101,267,0,0,56,45,161,106,41,40,45,0,0,40,0,122
2811,3300884.3,14160059.6,230,7,101,122,0,1,65,36,30,98,30,0,36,0,0,29,0,135
2812,1546327.5,4282893.2,155,0,61,94,0,0,31,30,25,69,25,0,30,0,0,25,0,75
2813,3758216.4,25285847.4,986,0,246,740,0,0,126,120,440,300,110,110,120,0,0,110,0,316
2814,601453.5,6877224.6,323,0,133,190,68,0,1,64,63,127,63,0,64,0,68,63,0,65
2816,1479596.2,11363095.6,252,0,86,166,0,0,46,40,64,102,32,0,40,0,0,30,0,118
2817,2004907.1,18215344.6,349,0,140,209,0,14,71,69,0,195,0,0,69,0,0,64,0,216
2818,11561990.8,51077768.0,822,68,274,480,130,6,14,130,122,420,122,0,130,0,0,120,0,450
2819,4131529.4,38188154.0,744,0,228,516,0,0,122,106,196,320,98,0,106,0,0,96,0,346
2820,104200.59999999999,1078081.2,54,0,23,31,12,0,1,10,16,15,8,0,10,0,12,7,0,9
2821,583092.4,3516871.5,181,0,64,117,0,0,35,29,49,68,24,0,29,0,0,24,0,79
2823,888415.2,12844384.0,662,0,266,396,136,0,2,128,128,268,0,0,128,0,0,126,0,408
2824,2045520.2,23378590.5,413,0,135,278,0,5,73,62,111,162,58,0,62,53,0,57,0,183
2825,1502400.7,6867508.1,157,0,62,95,0,10,32,30,25,60,25,0,30,0,0,25,0,77
2826,1564867.8,8820284.6,274,0,104,170,0,0,54,50,40,130,40,0,50,0,0,40,0,144
2827,1048808.8,7360053.6,108,0,52,56,0,0,28,24,0,56,0,0,24,0,0,19,0,65
2829,167258.4,1883261.3,84,0,46,38,0,0,30,16,0,38,0,0,16,0,0,12,0,56
2830,1240143.3,8253540.2,274,0,90,184,0,0,49,41,74,110,37,0,41,0,0,36,0,123
2831,658613.3,5738055.7,93,0,29,64,0,0,15,14,37,27,9,9,14,0,0,9,0,33
2832,68102.2,719986.3,46,0,23,23,13,0,1,9,9,14,0,0,9,0,0,8,0,29
2833,341431.5,3149266.5,173,0,77,96,40,0,1,36,35,61,35,0,36,0,40,35,0,27
2834,1568870.4,16403105.3,310,0,79,231,0,10,41,38,133,88,34,33,38,0,0,33,0,106
2835,401337.6,5534767.6,198,0,107,91,0,0,68,39,0,91,0,0,39,0,0,35,0,124
2836,3094816.8,17251524.0,418,0,166,252,0,46,92,74,66,140,66,0,74,0,0,64,0,214
2837,1423110.3,4593025.9,153,0,63,90,0,0,32,31,0,90,0,0,31,0,0,26,0,96
2838,7365804.7,42892500.0,567,4,206,357,0,0,138,68,124,237,62,0,68,0,0,62,0,313
2839,1950997.2,14643942.8,378,0,94,284,0,0,49,45,163,121,41,41,45,0,0,40,0,130
2840,3082649.1,16442431.0,304,10,125,169,0,0,75,50,47,132,47,0,50,0,0,47,0,160
2841,2623253.4,17492322.0,740,0,282,458,0,0,152,130,122,336,122,0,130,0,0,120,0,368
2842,370719.2,7131916.0,397,0,117,280,60,0,1,56,166,114,56,55,56,0,0,55,0,120
2843,1587118.4,5765997.6,210,0,88,122,0,0,46,42,34,88,34,0,42,0,0,32,0,102
2844,1537281.2,9931808.1,167,0,72,95,0,0,37,35,0,95,0,0,35,0,0,30,0,102
2845,720479.4,4238997.1,81,0,34,47,0,2,18,16,12,33,12,0,16,0,0,11,0,42
2846,166440.7,1320697.1,64,0,28,36,15,0,1,12,10,26,10,0,12,0,15,10,0,17
2847,1067700.7,12014228.2,324,0,135,189,0,0,80,55,51,138,51,0,55,0,0,50,0,168
2849,822186.0,7557855.0,336,0,124,212,63,0,1,60,59,153,59,0,60,0,63,58,0,96
2850,62367.3,734421.6,46,0,23,23,13,0,1,9,8,15,8,0,9,0,0,8,0,21
2851,666282.3,7816917.4,222,0,128,94,0,0,91,37,0,94,0,0,37,0,0,35,0,150
2852,72400.0,669100.0,25,0,15,10,0,0,15,0,0,10,0,0,0,0,0,0,0,25
2853,363808.6,10714780.3,213,0,108,105,40,0,28,40,35,70,35,0,40,0,0,35,0,103
2854,955669.2,7969523.5,123,0,48,75,0,3,25,23,19,53,19,0,23,0,0,18,0,63
2855,295251.7,5621536.2,172,0,77,95,40,0,1,36,35,60,35,0,36,0,40,35,0,26
2856,1395465.5,7112675.3,248,0,93,155,0,0,48,45,41,114,41,0,45,0,0,40,0,122
2857,3648098.6,13907450.2,240,18,108,114,0,0,70,38,28,104,28,0,38,0,0,28,0,146
2858,894829.9,8764493.4,265,0,99,166,0,0,59,40,72,94,36,0,40,0,0,35,0,118
2859,8724201.4,40250850.6,732,42,330,360,0,0,204,126,0,402,0,0,126,0,0,122,0,484
2860,1357391.1,5099336.9,98,1,44,53,0,0,25,19,0,54,0,0,19,0,0,16,0,63
2861,820010.9,8751837.9,369,0,137,232,70,0,1,66,66,166,66,0,66,0,70,65,0,102
2862,3519290.9,21222507.7,457,0,135,322,0,30,68,67,126,166,63,0,67,0,0,62,0,202
2863,1563734.0,17074884.2,444,0,178,266,0,0,108,70,124,142,62,0,70,0,0,60,0,190
